Skalin (zachodniopomorskie), Polska;53.957210;15.254040
Sińczyca (zachodniopomorskie), Polska;54.405930;16.492630
Sińce (zachodniopomorskie), Polska;53.942535;15.903482
Sikorki (zachodniopomorskie), Polska;53.754300;15.090920
Sierakowo Sławieńskie (zachodniopomorskie), Polska;54.225030;16.523420
Siemyśl (zachodniopomorskie), Polska;54.028444;15.534238
Siemidarżno (zachodniopomorskie), Polska;54.032990;15.360600
Siemianice, Polska;54.502035;17.060770
Sieciemin (zachodniopomorskie), Polska;54.243214;16.414299
Siecie, Polska;54.624727;17.228358
Sidłowo (zachodniopomorskie), Polska;53.907934;15.764784
Sępolno Małe (zachodniopomorskie), Polska;53.930996;16.748967
Ścięgnica (pomorskie), Polska;54.340950;16.860880
Sarbinowo (zachodniopomorskie), Polska;54.247429;15.956209
Sarbia (zachodniopomorskie), Polska;54.096004;15.423000
Samowo (zachodniopomorskie), Polska;54.086810;15.380550
Samlino (zachodniopomorskie), Polska;53.847750;14.951320
Sadlno (zachodniopomorskie), Polska;54.062480;15.172980
Sadkowo (zachodniopomorskie), Polska;53.894997;16.204038
Sąborze (pomorskie), Polska;54.466480;17.182530
Rzyszczewo (zachodniopomorskie), Polska;53.926597;16.050287
Rzesznikowo (zachodniopomorskie), Polska;53.928285;15.488212
Rzęskowo (zachodniopomorskie), Polska;53.925699;15.157260
Rzęsin (zachodniopomorskie), Polska;53.889640;15.123180
Rzepkowo (zachodniopomorskie), Polska;54.287410;16.257578
Rzepczyno (zachodniopomorskie), Polska;53.699936;15.820238
Rzeczyca Wielka (zachodniopomorskie), Polska;54.117316;16.741885
Rzeczyca Mała (zachodniopomorskie), Polska;54.100000;16.783333
Rzeczenica (pomorskie), Polska;53.756997;17.107519
Rzecino (zachodniopomorskie), Polska;53.844470;16.001070
Rychówko (zachodniopomorskie), Polska;53.932423;15.877410
Rybokarty (zachodniopomorskie), Polska;53.911860;15.083120
Rusko (zachodniopomorskie), Polska;54.398120;16.411990
Rusinowo (zachodniopomorskie), Polska;54.511000;16.509914
Rusinowo (zachodniopomorskie), Polska;53.781090;15.599457
Runowo Sławieńskie (pomorskie), Polska;54.405710;16.911950
Rzyszczewo, Polska;54.343456;16.602454
Równe (zachodniopomorskie), Polska;53.843890;16.463511
Rotnowo (zachodniopomorskie), Polska;53.901030;15.285730
Rosocha (zachodniopomorskie), Polska;54.102498;16.610329
Rosnowo (zachodniopomorskie), Polska;54.068404;16.295614
Rościno (zachodniopomorskie), Polska;53.998601;15.895470
Rościęcino (zachodniopomorskie), Polska;54.126280;15.592251
Role (pomorskie), Polska;54.113630;17.146310
Rokita (zachodniopomorskie), Polska;53.764394;14.841837
Rogowo (zachodniopomorskie), Polska;53.969678;16.015936
Rogawica, Polska;54.517112;17.161885
Podgóry, Polska;54.216667;16.766667
Rochowo (zachodniopomorskie), Polska;54.144861;16.771686
Robuń (zachodniopomorskie), Polska;54.009840;15.723334
Retowo, Polska;54.631456;17.123042
Rekowo (zachodniopomorskie), Polska;54.114008;16.504092
Redzikowo, Polska;54.471093;17.116058
Redwanki (pomorskie), Polska;54.575856;16.998449
Redło (zachodniopomorskie), Polska;53.774380;15.969270
Redlino (zachodniopomorskie), Polska;54.028914;15.899245
Reblino (pomorskie), Polska;54.433860;16.903840
Ratajki (zachodniopomorskie), Polska;54.209833;16.465563
Rarwino (zachodniopomorskie), Polska;53.952658;15.794543
Rarwino (zachodniopomorskie), Polska;53.926650;14.838280
Ramlewo (zachodniopomorskie), Polska;53.978806;15.717949
Radusz (pomorskie), Polska;54.250558;17.221087
Radowo Wielkie (zachodniopomorskie), Polska;53.685113;15.419503
Radomyśl (zachodniopomorskie), Polska;53.759150;16.527640
Radawka (zachodniopomorskie), Polska;54.029408;14.835637
Radacz (zachodniopomorskie), Polska;53.710527;16.537219
Rąbino (zachodniopomorskie), Polska;53.868856;15.950659
Rąbinko (zachodniopomorskie), Polska;53.880170;15.935840
Pustowo (pomorskie), Polska;54.167100;16.821060
Pustkowo (zachodniopomorskie), Polska;54.065730;16.026200
Pustkowo (zachodniopomorskie), Polska;54.068350;14.972560
Pustary (zachodniopomorskie), Polska;54.096353;15.651429
Psary (zachodniopomorskie), Polska;53.766667;15.800000
Przytok (zachodniopomorskie), Polska;54.216217;16.408283
Przytocko (pomorskie), Polska;54.120240;16.833970
Przystawy (zachodniopomorskie), Polska;54.316920;16.417140
Przybrda (zachodniopomorskie), Polska;53.829020;16.839940
Przyborze (zachodniopomorskie), Polska;53.679769;15.576213
Przybkowo, Polska;53.729710;16.322980
Przybkówko (zachodniopomorskie), Polska;53.706920;16.340660
Przybiernowo (zachodniopomorskie), Polska;53.941550;15.298970
Przybiernówko (zachodniopomorskie), Polska;53.951996;15.132263
Przewłoka, Polska;54.579579;16.903690
Przeradz (zachodniopomorskie), Polska;53.774523;16.544555
Przemysław (zachodniopomorskie), Polska;53.734277;15.570829
Przechlewo (pomorskie), Polska;53.799584;17.255040
Przechlewko (pomorskie), Polska;53.852270;17.255620
Prusinowo (zachodniopomorskie), Polska;53.689045;15.629361
Powidz (zachodniopomorskie), Polska;54.184586;16.484655
Powalice (zachodniopomorskie), Polska;53.887840;15.594978
Postomino (zachodniopomorskie), Polska;54.492360;16.713720
Porzecze (zachodniopomorskie), Polska;54.381640;16.401860
Porost (zachodniopomorskie), Polska;53.927679;16.654034
Poradz (zachodniopomorskie), Polska;53.701116;15.607268
Porąbka (zachodniopomorskie), Polska;53.829700;15.403070
Popowo (zachodniopomorskie), Polska;54.177560;16.010086
Popielewo (zachodniopomorskie), Polska;53.744550;16.172594
Poniki (zachodniopomorskie), Polska;54.083333;16.400000
